image,label
patch_65_3.png,low_noise
patch_67_11.png,high_noise
patch_20_22.png,high_noise
patch_12_45.png,flat
patch_68_13.png,high_noise
patch_42_17.png,flat
patch_16_14.png,noise_sin
patch_25_35.png,high_noise
patch_33_22.png,flat
patch_30_22.png,high_noise
patch_51_2.png,high_noise
patch_9_43.png,high_noise
patch_31_20.png,high_noise
patch_11_37.png,noise_sin
patch_29_15.png,low_noise
patch_59_2.png,flat
patch_24_31.png,noise_sin
patch_23_15.png,flat
patch_32_32.png,flat
patch_25_16.png,high_noise
patch_20_17.png,high_noise
patch_19_10.png,high_noise
patch_58_8.png,flat
patch_18_13.png,low_noise
patch_62_16.png,none
patch_32_25.png,flat
patch_33_31.png,high_noise
patch_3_21.png,none
patch_18_43.png,low_noise
patch_36_23.png,low_noise
patch_46_10.png,flat
patch_68_7.png,low_noise
patch_58_13.png,high_noise
patch_40_23.png,low_noise
patch_55_2.png,low_noise
patch_45_25.png,high_noise
patch_5_27.png,high_noise
patch_18_35.png,noise_sin
patch_61_6.png,noise_sin
patch_39_26.png,high_noise
patch_32_12.png,noise_sin
patch_13_46.png,none
patch_64_16.png,none
patch_62_7.png,low_noise
patch_11_34.png,high_noise
patch_20_28.png,high_noise
patch_40_25.png,flat
patch_43_6.png,low_noise
patch_33_29.png,high_noise
patch_14_33.png,flat
patch_13_12.png,none
patch_29_24.png,flat
patch_58_17.png,low_noise
patch_4_32.png,high_noise
patch_41_19.png,high_noise
patch_46_3.png,flat
patch_25_37.png,high_noise
patch_8_32.png,high_noise
patch_27_37.png,high_noise
patch_26_14.png,high_noise
patch_26_36.png,low_noise
patch_22_41.png,high_noise
patch_9_45.png,noise_sin
patch_35_27.png,high_noise
patch_15_21.png,noise_sin
patch_16_17.png,high_noise
patch_11_16.png,high_noise
patch_34_31.png,high_noise
patch_2_36.png,none
patch_10_43.png,low_noise
patch_15_44.png,flat
patch_10_20.png,high_noise
patch_44_26.png,high_noise
patch_29_20.png,low_noise
patch_21_13.png,low_noise
patch_62_2.png,low_noise
patch_27_19.png,low_noise
patch_10_23.png,low_noise
patch_14_32.png,high_noise
patch_6_22.png,noise_sin
patch_23_21.png,high_noise
patch_13_45.png,flat
patch_26_24.png,high_noise
patch_67_7.png,high_noise
patch_61_9.png,low_noise
patch_5_23.png,noise_sin
patch_46_18.png,flat
patch_10_34.png,noise_sin
patch_10_19.png,high_noise
patch_13_36.png,noise_sin
patch_11_40.png,noise_sin
patch_55_14.png,flat
patch_18_18.png,high_noise
patch_51_18.png,high_noise
patch_6_29.png,noise_sin
patch_47_22.png,high_noise
patch_68_4.png,none
patch_67_12.png,high_noise
patch_36_8.png,none
patch_17_15.png,high_noise
patch_23_18.png,noise_sin
patch_62_12.png,high_noise
patch_26_27.png,low_noise
patch_42_25.png,high_noise
patch_9_32.png,high_noise
patch_30_20.png,low_noise
patch_29_25.png,noise_sin
patch_48_19.png,low_noise
patch_57_15.png,high_noise
patch_16_19.png,low_noise
patch_28_23.png,high_noise
patch_16_18.png,high_noise
patch_51_14.png,noise_sin
patch_3_37.png,high_noise
patch_22_15.png,flat
patch_47_27.png,high_noise
patch_47_6.png,flat
patch_27_33.png,flat
patch_50_15.png,high_noise
patch_22_36.png,high_noise
patch_48_6.png,flat
patch_12_40.png,high_noise
patch_6_28.png,noise_sin
patch_19_42.png,high_noise
patch_34_26.png,high_noise
patch_19_40.png,high_noise
patch_34_25.png,high_noise
patch_38_9.png,high_noise
patch_70_11.png,high_noise
patch_17_13.png,low_noise
patch_8_41.png,high_noise
patch_34_18.png,low_noise
patch_50_23.png,high_noise
patch_60_14.png,high_noise
patch_19_39.png,high_noise
patch_32_20.png,high_noise
patch_38_18.png,high_noise
patch_10_22.png,low_noise
patch_42_23.png,high_noise
patch_59_1.png,low_noise
patch_7_44.png,high_noise
patch_26_9.png,none
patch_13_19.png,low_noise
patch_4_20.png,none
patch_15_23.png,noise_sin
patch_2_33.png,noise_sin
patch_1_22.png,none
patch_40_6.png,none
patch_28_15.png,high_noise
patch_56_6.png,noise_sin
patch_20_26.png,high_noise
patch_52_0.png,none
patch_6_39.png,flat
patch_62_15.png,high_noise
patch_51_10.png,low_noise
patch_31_14.png,low_noise
patch_12_34.png,high_noise
patch_39_12.png,high_noise
patch_13_40.png,noise_sin
patch_44_20.png,high_noise
patch_34_29.png,low_noise
patch_56_21.png,high_noise
patch_10_41.png,high_noise
patch_36_20.png,low_noise
patch_31_16.png,low_noise
patch_8_21.png,high_noise
patch_54_7.png,low_noise
patch_62_0.png,none
patch_19_11.png,noise_sin
patch_41_29.png,high_noise
patch_48_8.png,low_noise
patch_30_12.png,high_noise
patch_13_41.png,noise_sin
patch_45_29.png,low_noise
patch_18_19.png,high_noise
patch_57_6.png,noise_sin
patch_8_20.png,low_noise
patch_29_27.png,low_noise
patch_32_30.png,low_noise
patch_29_19.png,high_noise
patch_7_41.png,high_noise
patch_11_35.png,noise_sin
patch_50_4.png,low_noise
patch_42_13.png,low_noise
patch_54_17.png,low_noise
patch_68_9.png,high_noise
patch_19_24.png,low_noise
patch_18_21.png,noise_sin
patch_7_18.png,none
patch_7_45.png,none
patch_7_40.png,flat
patch_3_26.png,low_noise
patch_39_17.png,high_noise
patch_54_11.png,flat
patch_16_25.png,low_noise
patch_30_29.png,low_noise
patch_42_31.png,none
patch_9_38.png,high_noise
patch_43_19.png,flat
patch_17_32.png,high_noise
patch_27_26.png,low_noise
patch_34_17.png,low_noise
patch_45_2.png,none
patch_31_11.png,noise_sin
patch_39_15.png,low_noise
patch_10_31.png,high_noise
patch_43_16.png,flat
patch_13_22.png,high_noise
patch_46_9.png,flat
patch_25_38.png,high_noise
patch_7_32.png,high_noise
patch_20_10.png,high_noise
patch_23_20.png,low_noise
patch_35_15.png,low_noise
patch_51_17.png,high_noise
patch_57_18.png,high_noise
patch_52_4.png,flat
patch_62_6.png,low_noise
patch_42_28.png,high_noise
patch_18_12.png,high_noise
patch_9_16.png,none
patch_59_9.png,flat
patch_11_21.png,low_noise
patch_30_32.png,flat
patch_19_22.png,low_noise
patch_34_12.png,high_noise
patch_17_22.png,high_noise
patch_45_21.png,high_noise
patch_3_33.png,high_noise
patch_2_35.png,none
patch_23_11.png,low_noise
patch_8_44.png,noise_sin
patch_42_15.png,flat
patch_66_10.png,noise_sin
patch_56_17.png,high_noise
patch_39_33.png,none
patch_40_29.png,high_noise
patch_19_12.png,high_noise
patch_33_24.png,flat
patch_44_13.png,flat
patch_48_20.png,flat
patch_29_17.png,low_noise
patch_17_28.png,high_noise
patch_8_33.png,flat
patch_44_23.png,low_noise
patch_29_12.png,low_noise
patch_9_30.png,low_noise
patch_50_16.png,high_noise
patch_11_30.png,low_noise
patch_42_18.png,low_noise
patch_24_38.png,high_noise
patch_11_20.png,low_noise
patch_16_45.png,high_noise
patch_19_32.png,high_noise
patch_33_16.png,high_noise
patch_8_35.png,high_noise
patch_23_22.png,high_noise
patch_49_16.png,low_noise
patch_41_32.png,none
patch_52_8.png,low_noise
patch_23_36.png,high_noise
patch_48_26.png,high_noise
patch_47_4.png,noise_sin
patch_52_10.png,low_noise
patch_17_43.png,high_noise
patch_24_37.png,high_noise
patch_21_9.png,high_noise
patch_52_24.png,high_noise
patch_11_22.png,high_noise
patch_5_31.png,high_noise
patch_48_11.png,high_noise
patch_50_2.png,high_noise
patch_24_22.png,low_noise
patch_31_9.png,none
patch_13_21.png,high_noise
patch_13_18.png,high_noise
patch_73_10.png,none
patch_69_13.png,high_noise
patch_36_16.png,high_noise
patch_32_16.png,noise_sin
patch_29_31.png,high_noise
patch_13_26.png,high_noise
patch_16_30.png,low_noise
patch_70_6.png,none
patch_66_9.png,high_noise
patch_24_24.png,low_noise
patch_32_21.png,low_noise
patch_12_38.png,high_noise
patch_39_28.png,high_noise
patch_28_10.png,high_noise
patch_21_21.png,low_noise
patch_35_30.png,high_noise
patch_51_3.png,flat
patch_26_22.png,high_noise
patch_5_22.png,low_noise
patch_36_30.png,high_noise
patch_40_11.png,high_noise
patch_51_16.png,high_noise
patch_32_10.png,noise_sin
patch_55_22.png,none
patch_42_20.png,flat
patch_63_4.png,high_noise
patch_53_14.png,flat
patch_33_13.png,noise_sin
patch_62_8.png,low_noise
patch_36_21.png,low_noise
patch_39_13.png,high_noise
patch_45_12.png,flat
patch_7_34.png,high_noise
patch_21_17.png,high_noise
patch_46_1.png,none
patch_28_27.png,low_noise
patch_9_37.png,high_noise
patch_4_37.png,flat
patch_25_9.png,high_noise
patch_29_23.png,flat
patch_56_9.png,flat
patch_28_36.png,high_noise
patch_14_41.png,noise_sin
patch_57_10.png,low_noise
patch_58_15.png,high_noise
patch_19_33.png,noise_sin
patch_24_32.png,high_noise
patch_10_36.png,noise_sin
patch_56_19.png,high_noise
patch_55_10.png,flat
patch_8_27.png,noise_sin
patch_14_36.png,high_noise
patch_64_15.png,high_noise
patch_14_39.png,noise_sin
patch_46_11.png,flat
patch_21_28.png,high_noise
patch_63_13.png,high_noise
patch_64_4.png,flat
patch_25_20.png,high_noise
patch_21_30.png,low_noise
patch_2_21.png,none
patch_42_6.png,high_noise
patch_28_30.png,high_noise
patch_22_23.png,low_noise
patch_18_33.png,noise_sin
patch_57_21.png,none
patch_25_11.png,high_noise
patch_67_5.png,high_noise
patch_57_1.png,low_noise
patch_34_14.png,high_noise
patch_13_43.png,high_noise
patch_24_35.png,high_noise
patch_58_18.png,high_noise
patch_71_12.png,flat
patch_49_14.png,high_noise
patch_1_27.png,low_noise
patch_59_5.png,noise_sin
patch_52_9.png,low_noise
patch_27_17.png,low_noise
patch_39_23.png,high_noise
patch_38_12.png,flat
patch_66_15.png,none
patch_21_8.png,none
patch_60_2.png,flat
patch_19_26.png,high_noise
patch_66_14.png,high_noise
patch_39_27.png,high_noise
patch_50_1.png,high_noise
patch_58_4.png,low_noise
patch_49_26.png,low_noise
patch_12_26.png,low_noise
patch_44_9.png,high_noise
patch_22_43.png,none
patch_18_42.png,high_noise
patch_66_11.png,high_noise
patch_50_17.png,high_noise
patch_22_35.png,high_noise
patch_41_31.png,low_noise
patch_38_21.png,high_noise
patch_10_21.png,low_noise
patch_7_27.png,low_noise
patch_6_30.png,noise_sin
patch_70_8.png,high_noise
patch_31_24.png,high_noise
patch_45_23.png,high_noise
patch_47_10.png,flat
patch_14_17.png,high_noise
patch_53_21.png,high_noise
patch_26_38.png,high_noise
patch_5_24.png,low_noise
patch_14_21.png,high_noise
patch_49_3.png,low_noise
patch_14_25.png,high_noise
patch_47_8.png,flat
patch_23_38.png,high_noise
patch_17_20.png,high_noise
patch_5_19.png,none
patch_9_35.png,high_noise
patch_54_4.png,flat
patch_53_18.png,flat
patch_3_24.png,high_noise
patch_16_20.png,high_noise
patch_10_33.png,high_noise
patch_28_26.png,high_noise
patch_16_23.png,high_noise
patch_35_26.png,high_noise
patch_22_14.png,low_noise
patch_64_8.png,high_noise
patch_44_30.png,none
patch_22_10.png,high_noise
patch_35_16.png,low_noise
patch_57_13.png,low_noise
patch_46_8.png,low_noise
patch_18_10.png,low_noise
patch_62_10.png,high_noise
patch_55_13.png,low_noise
patch_37_32.png,high_noise
patch_29_14.png,noise_sin
patch_58_16.png,low_noise
patch_29_21.png,low_noise
patch_24_28.png,low_noise
patch_27_38.png,none
patch_40_30.png,high_noise
patch_35_18.png,high_noise
patch_13_29.png,high_noise
patch_3_23.png,noise_sin
patch_12_27.png,high_noise
patch_56_4.png,high_noise
patch_58_6.png,low_noise
patch_52_11.png,flat
patch_12_15.png,low_noise
patch_25_31.png,high_noise
patch_69_8.png,high_noise
patch_20_13.png,low_noise
patch_35_12.png,high_noise
patch_23_12.png,low_noise
patch_39_19.png,high_noise
patch_59_8.png,flat
patch_7_30.png,noise_sin
patch_28_35.png,flat
patch_28_33.png,flat
patch_17_39.png,high_noise
patch_23_40.png,high_noise
patch_68_6.png,high_noise
patch_31_15.png,noise_sin
patch_40_24.png,noise_sin
patch_57_0.png,none
patch_43_15.png,flat
patch_54_9.png,flat
patch_27_13.png,low_noise
patch_18_22.png,low_noise
patch_41_24.png,flat
patch_27_32.png,low_noise
patch_40_7.png,high_noise
patch_56_22.png,none
patch_16_26.png,low_noise
patch_5_33.png,noise_sin
patch_52_20.png,high_noise
patch_53_11.png,flat
patch_61_4.png,low_noise
patch_17_36.png,noise_sin
patch_14_45.png,flat
patch_13_14.png,low_noise
patch_31_22.png,low_noise
patch_12_25.png,noise_sin
patch_60_18.png,none
patch_2_28.png,high_noise
patch_5_21.png,noise_sin
patch_69_9.png,low_noise
patch_24_17.png,high_noise
patch_53_0.png,none
patch_33_27.png,high_noise
patch_46_7.png,low_noise
patch_13_32.png,high_noise
patch_11_32.png,high_noise
patch_33_30.png,flat
patch_35_17.png,low_noise
patch_48_28.png,none
patch_62_4.png,high_noise
patch_66_3.png,none
patch_15_32.png,high_noise
patch_26_19.png,high_noise
patch_44_11.png,low_noise
patch_26_28.png,high_noise
patch_19_41.png,high_noise
patch_14_19.png,low_noise
patch_23_34.png,noise_sin
patch_9_23.png,high_noise
patch_17_12.png,high_noise
patch_43_14.png,flat
patch_16_34.png,high_noise
patch_49_6.png,flat
patch_60_10.png,flat
patch_1_28.png,none
patch_11_23.png,noise_sin
patch_50_0.png,none
patch_25_15.png,noise_sin
patch_12_31.png,noise_sin
patch_19_25.png,high_noise
patch_33_34.png,high_noise
patch_38_32.png,high_noise
patch_29_29.png,low_noise
patch_45_15.png,flat
patch_50_26.png,noise_sin
patch_35_21.png,high_noise
patch_24_41.png,none
patch_10_32.png,high_noise
patch_14_23.png,high_noise
patch_46_4.png,low_noise
patch_20_38.png,high_noise
patch_40_9.png,high_noise
patch_51_7.png,low_noise
patch_57_19.png,high_noise
patch_12_39.png,high_noise
patch_28_13.png,low_noise
patch_14_22.png,noise_sin
patch_42_27.png,high_noise
patch_60_3.png,flat
patch_59_15.png,low_noise
patch_22_19.png,low_noise
patch_5_41.png,none
patch_7_21.png,low_noise
patch_56_20.png,high_noise
patch_42_12.png,low_noise
patch_2_22.png,high_noise
patch_25_39.png,low_noise
patch_52_21.png,high_noise
patch_32_13.png,high_noise
patch_18_26.png,low_noise
patch_66_8.png,high_noise
patch_38_27.png,high_noise
patch_15_38.png,high_noise
patch_30_34.png,flat
patch_65_2.png,none
patch_25_40.png,none
patch_57_11.png,flat
patch_12_19.png,high_noise
patch_22_18.png,low_noise
patch_50_6.png,low_noise
patch_56_2.png,low_noise
patch_23_31.png,low_noise
patch_43_27.png,high_noise
patch_34_21.png,low_noise
patch_56_8.png,flat
patch_29_11.png,low_noise
patch_60_5.png,noise_sin
patch_52_12.png,flat
patch_55_1.png,low_noise
patch_32_28.png,high_noise
patch_7_38.png,noise_sin
patch_4_21.png,high_noise
patch_56_5.png,noise_sin
patch_43_21.png,high_noise
patch_31_12.png,low_noise
patch_68_11.png,low_noise
patch_41_6.png,none
patch_7_26.png,low_noise
patch_4_34.png,high_noise
patch_21_27.png,high_noise
patch_10_27.png,high_noise
patch_17_38.png,high_noise
patch_38_15.png,low_noise
patch_22_37.png,high_noise
patch_13_17.png,high_noise
patch_18_32.png,high_noise
patch_43_25.png,high_noise
patch_6_27.png,high_noise
patch_51_22.png,high_noise
patch_68_14.png,none
patch_15_33.png,noise_sin
patch_26_32.png,high_noise
patch_28_14.png,high_noise
patch_16_31.png,noise_sin
patch_20_16.png,noise_sin
patch_65_5.png,flat
patch_24_15.png,noise_sin
patch_16_40.png,noise_sin
patch_17_26.png,high_noise
patch_8_38.png,high_noise
patch_31_25.png,low_noise
patch_71_8.png,none
patch_60_11.png,high_noise
patch_15_29.png,high_noise
patch_6_35.png,noise_sin
patch_18_30.png,high_noise
patch_20_34.png,high_noise
patch_42_30.png,high_noise
patch_10_16.png,none
patch_46_25.png,high_noise
patch_67_6.png,high_noise
patch_66_5.png,low_noise
patch_6_20.png,noise_sin
patch_54_23.png,none
patch_10_45.png,flat
patch_59_0.png,none
patch_27_34.png,flat
patch_36_25.png,high_noise
patch_24_40.png,low_noise
patch_3_35.png,noise_sin
patch_54_13.png,flat
patch_35_19.png,low_noise
patch_51_19.png,low_noise
patch_51_9.png,high_noise
patch_57_20.png,none
patch_63_1.png,low_noise
patch_9_17.png,high_noise
patch_5_40.png,noise_sin
patch_27_15.png,high_noise
patch_11_17.png,low_noise
patch_32_33.png,high_noise
patch_19_16.png,noise_sin
patch_39_21.png,high_noise
patch_47_19.png,flat
patch_23_24.png,flat
patch_42_19.png,low_noise
patch_20_11.png,noise_sin
patch_48_2.png,high_noise
patch_51_4.png,flat
patch_9_19.png,high_noise
patch_36_19.png,high_noise
patch_5_28.png,high_noise
patch_33_35.png,none
patch_18_23.png,noise_sin
patch_16_13.png,high_noise
patch_9_31.png,low_noise
patch_52_6.png,high_noise
patch_50_7.png,noise_sin
patch_54_14.png,low_noise
patch_18_24.png,high_noise
patch_12_32.png,high_noise
patch_44_6.png,high_noise
patch_21_14.png,low_noise
patch_36_15.png,low_noise
patch_43_31.png,none
patch_43_10.png,high_noise
patch_6_31.png,high_noise
patch_42_24.png,high_noise
patch_53_13.png,flat
patch_37_12.png,high_noise
patch_17_30.png,high_noise
patch_53_1.png,low_noise
patch_44_22.png,high_noise
patch_4_26.png,noise_sin
patch_65_13.png,low_noise
patch_40_32.png,none
patch_7_23.png,noise_sin
patch_18_38.png,noise_sin
patch_58_20.png,none
patch_12_36.png,high_noise
patch_49_21.png,low_noise
patch_36_9.png,high_noise
patch_57_14.png,high_noise
patch_45_28.png,high_noise
patch_57_4.png,high_noise
patch_56_0.png,noise_sin
patch_41_25.png,high_noise
patch_64_3.png,high_noise
patch_1_24.png,high_noise
patch_38_8.png,noise_sin
patch_46_24.png,high_noise
patch_39_16.png,high_noise
patch_58_5.png,noise_sin
patch_60_17.png,high_noise
patch_38_22.png,high_noise
patch_34_34.png,none
patch_48_16.png,flat
patch_23_8.png,none
patch_14_29.png,high_noise
patch_30_35.png,high_noise
patch_5_29.png,high_noise
patch_69_5.png,none
patch_39_8.png,high_noise
patch_49_13.png,high_noise
patch_44_12.png,flat
patch_47_25.png,high_noise
patch_75_10.png,none
patch_24_8.png,none
patch_53_20.png,high_noise
patch_72_11.png,noise_sin
patch_43_22.png,high_noise
patch_29_10.png,high_noise
patch_21_20.png,noise_sin
patch_40_8.png,high_noise
patch_64_5.png,low_noise
patch_39_14.png,low_noise
patch_45_5.png,high_noise
patch_34_28.png,low_noise
patch_1_29.png,none
patch_52_23.png,high_noise
patch_64_9.png,low_noise
patch_17_35.png,high_noise
patch_44_15.png,flat
patch_44_10.png,low_noise
patch_61_10.png,high_noise
patch_34_30.png,flat
patch_45_14.png,flat
patch_65_8.png,high_noise
patch_15_17.png,noise_sin
patch_42_11.png,low_noise
patch_4_24.png,high_noise
patch_14_35.png,noise_sin
patch_28_24.png,flat
patch_24_25.png,flat
patch_47_3.png,low_noise
patch_45_19.png,flat
patch_6_43.png,none
patch_32_17.png,high_noise
patch_30_23.png,low_noise
patch_47_11.png,low_noise
patch_22_17.png,high_noise
patch_20_29.png,high_noise
patch_67_13.png,high_noise
patch_39_32.png,noise_sin
patch_37_13.png,high_noise
patch_61_7.png,high_noise
patch_22_8.png,none
patch_30_16.png,noise_sin
patch_37_23.png,high_noise
patch_45_18.png,flat
patch_37_18.png,low_noise
patch_59_12.png,high_noise
patch_30_18.png,noise_sin
patch_37_33.png,low_noise
patch_32_15.png,low_noise
patch_47_20.png,flat
patch_21_10.png,noise_sin
patch_30_21.png,high_noise
patch_15_37.png,noise_sin
patch_34_13.png,low_noise
patch_29_34.png,low_noise
patch_36_10.png,noise_sin
patch_14_30.png,noise_sin
patch_51_0.png,none
patch_37_11.png,high_noise
patch_4_39.png,low_noise
patch_41_20.png,low_noise
patch_38_28.png,high_noise
patch_56_12.png,high_noise
patch_56_16.png,high_noise
patch_13_23.png,noise_sin
patch_39_9.png,low_noise
patch_6_32.png,high_noise
patch_20_27.png,low_noise
patch_43_13.png,flat
patch_51_26.png,none
patch_65_7.png,high_noise
patch_28_28.png,high_noise
patch_46_6.png,low_noise
patch_55_21.png,high_noise
patch_26_35.png,noise_sin
patch_46_17.png,low_noise
patch_38_7.png,none
patch_8_45.png,none
patch_27_35.png,flat
patch_46_16.png,flat
patch_35_11.png,noise_sin
patch_51_11.png,low_noise
patch_63_9.png,flat
patch_47_18.png,flat
patch_42_10.png,high_noise
patch_71_11.png,high_noise
patch_19_29.png,high_noise
patch_11_39.png,high_noise
patch_54_15.png,low_noise
patch_6_44.png,none
patch_12_33.png,noise_sin
patch_48_22.png,high_noise
patch_29_33.png,flat
patch_10_30.png,high_noise
patch_10_40.png,low_noise
patch_22_16.png,noise_sin
patch_61_14.png,high_noise
patch_23_37.png,high_noise
patch_16_41.png,noise_sin
patch_27_30.png,high_noise
patch_40_31.png,low_noise
patch_26_12.png,high_noise
patch_8_43.png,high_noise
patch_50_8.png,high_noise
patch_15_36.png,noise_sin
patch_13_44.png,noise_sin
patch_49_8.png,noise_sin
patch_45_17.png,flat
patch_3_31.png,high_noise
patch_20_44.png,none
patch_41_27.png,high_noise
patch_46_23.png,high_noise
patch_38_25.png,low_noise
patch_25_19.png,high_noise
patch_27_28.png,high_noise
patch_8_37.png,high_noise
patch_14_43.png,noise_sin
patch_26_39.png,none
patch_21_43.png,none
patch_17_33.png,noise_sin
patch_30_28.png,low_noise
patch_18_34.png,high_noise
patch_70_7.png,low_noise
patch_40_15.png,high_noise
patch_58_1.png,low_noise
patch_54_24.png,none
patch_48_12.png,low_noise
patch_16_11.png,none
patch_25_23.png,high_noise
patch_23_41.png,none
patch_3_38.png,none
patch_4_31.png,noise_sin
patch_47_24.png,high_noise
patch_47_21.png,flat
patch_45_13.png,flat
patch_41_21.png,flat
patch_24_16.png,high_noise
patch_15_15.png,high_noise
patch_38_11.png,low_noise
patch_12_23.png,noise_sin
patch_19_9.png,none
patch_32_18.png,low_noise
patch_48_15.png,low_noise
patch_47_13.png,low_noise
patch_10_25.png,low_noise
patch_10_39.png,high_noise
patch_61_17.png,none
patch_49_22.png,high_noise
patch_47_26.png,high_noise
patch_36_26.png,high_noise
patch_48_5.png,flat
patch_7_20.png,high_noise
patch_2_25.png,low_noise
patch_44_14.png,low_noise
patch_7_28.png,noise_sin
patch_38_26.png,low_noise
patch_53_8.png,low_noise
patch_30_15.png,noise_sin
patch_38_13.png,flat
patch_34_33.png,high_noise
